time,watts,moving,velocity_smooth,grade_smooth,cadence,distance,heartrate,altitude,grade_adjusted_distance,activity_id,label,mtb
104,128.0,True,6.82,0.7000000000000001,98,634.6,121,0.2,638.5071884183031,7331567695,0,0
105,137.0,True,6.786,0.0,97,641.3,120,0.2,645.2071884183031,7331567695,0,0
106,134.0,True,6.732,-0.8,96,647.9,120,0.4,651.7428290626239,7331567695,0,0
107,163.0,True,6.672,-1.5,95,654.5,120,0.2,658.1707502898039,7331567695,0,0
108,136.0,True,6.624,-2.3,94,661.0,120,0.0,664.3628577948978,7331567695,0,0
109,170.0,True,6.58,-1.5,94,667.5,120,-0.2,670.6901140961194,7331567695,0,0
110,161.0,True,6.542,0.0,94,674.0,120,-0.2,677.1901140961194,7331567695,0,0
111,161.0,True,6.496,0.8,92,680.4,120,-0.2,683.6760201206337,7331567695,0,0
112,199.0,True,6.464,1.6,92,686.8,120,0.0,690.311751174864,7331567695,0,0
113,175.0,True,6.436,1.6,92,693.2,120,0.0,696.9459719194887,7331567695,0,0
114,181.0,True,6.426,1.5,93,699.7,120,0.2,703.6823302999056,7331567695,0,0
115,179.0,True,6.438,1.5,93,706.2,120,0.2,710.4156795435996,7331567695,0,0
116,189.0,True,6.464,0.8,93,712.7,120,0.4,717.0008966601362,7331567695,0,0
117,171.0,True,6.492,0.8,94,719.3,120,0.4,723.6874248092347,7331567695,0,0
118,191.0,True,6.5120000000000005,-0.8,94,725.8,120,0.4,730.1228341715008,7331567695,0,0
119,160.0,True,6.532,0.0,94,732.3,121,0.4,736.6228341715008,7331567695,0,0
120,190.0,True,6.5280000000000005,0.0,94,738.8,121,0.2,743.1228341715008,7331567695,0,0
121,187.0,True,6.532,0.0,94,745.4,121,0.4,749.7228341715008,7331567695,0,0
122,166.0,True,6.522,0.8,94,751.9,121,0.4,756.3080512880374,7331567695,0,0
123,176.0,True,6.518,0.0,94,758.4,121,0.4,762.8080512880374,7331567695,0,0
124,159.0,True,6.514,0.0,94,764.9,121,0.4,769.3080512880374,7331567695,0,0
125,164.0,True,6.504,0.0,94,771.3,121,0.4,775.7080512880374,7331567695,0,0
126,161.0,True,6.486,0.0,93,777.8,121,0.4,782.2080512880374,7331567695,0,0
127,160.0,True,6.472,0.0,93,784.2,121,0.4,788.6080512880375,7331567695,0,0
128,162.0,True,6.458,0.0,92,790.7,121,0.4,795.1080512880375,7331567695,0,0
129,150.0,True,6.424,-0.8,92,797.0,121,0.4,801.343026909351,7331567695,0,0
130,191.0,True,6.408,-0.8,92,803.4,121,0.4,807.6765491710597,7331567695,0,0
131,197.0,True,6.38,-0.8,92,809.7,121,0.2,813.9115247923734,7331567695,0,0
132,155.0,True,6.376,-0.8,91,816.1,121,0.2,820.2458862164689,7331567695,0,0
133,132.0,True,6.374,0.8,91,822.5,121,0.2,826.7317922409832,7331567695,0,0
134,132.0,True,6.392,0.8,93,829.0,121,0.2,833.3180171098942,7331567695,0,0
135,129.0,True,6.404,0.8,93,835.4,121,0.4,839.8024174099444,7331567695,0,0
136,147.0,True,6.452,0.8,93,842.0,121,0.4,846.4894552193712,7331567695,0,0
137,141.0,True,6.476,0.8,94,848.5,121,0.4,853.0746723359077,7331567695,0,0
138,150.0,True,6.494,0.8,94,855.0,121,0.4,859.6603913906462,7331567695,0,0
139,141.0,True,6.502,1.5,94,861.5,121,0.6000000000000001,866.3967497710631,7331567695,0,0
140,130.0,True,6.5120000000000005,3.1,94,868.0,122,0.6000000000000001,873.5359776991571,7331567695,0,0
141,134.0,True,6.4879999999999995,2.3,93,874.4,122,0.8,880.3655217287718,7331567695,0,0
142,149.0,True,6.474,2.3,93,880.9,123,1.2,887.3017773838493,7331567695,0,0
143,139.0,True,6.478,1.5,93,887.4,123,1.2,894.0366254091033,7331567695,0,0
144,140.0,True,6.484,0.0,94,893.9,123,1.2,900.5366254091033,7331567695,0,0
145,151.0,True,6.48,0.8,94,900.4,124,1.2,907.1228502780143,7331567695,0,0
146,141.0,True,6.486,0.8,94,906.8,125,1.2,913.608250503613,7331567695,0,0
147,147.0,True,6.482,0.8,93,913.3,125,1.4,920.1960165250812,7331567695,0,0
148,143.0,True,6.456,1.6,92,919.7,125,1.4,926.8348037352198,7331567695,0,0
149,163.0,True,6.414,0.8,92,926.0,125,1.4,933.2208846881603,7331567695,0,0
150,152.0,True,6.388,0.8,91,932.3,126,1.6,939.6069656411007,7331567695,0,0
151,169.0,True,6.37,0.8,91,938.7,126,1.6,946.0938951645974,7331567695,0,0
152,160.0,True,6.364,-1.6,91,945.1,126,1.6,952.3205117104767,7331567695,0,0
153,173.0,True,6.358,-1.6,92,951.5,126,1.6,958.5482359266977,7331567695,0,0
154,155.0,True,6.392,-0.8,92,957.9,127,1.2,964.8830120341515,7331567695,0,0
155,161.0,True,6.414,-0.8,92,964.4,127,1.2,971.3167690182844,7331567695,0,0
156,162.0,True,6.424,1.6,92,970.8,127,1.4,977.9525000725147,7331567695,0,0
157,140.0,True,6.42,2.4,93,977.2,127,1.4,984.7916528038297,7331567695,0,0
158,142.0,True,6.424,2.4,92,983.6,127,1.6,991.6332549974876,7331567695,0,0
159,135.0,True,6.392,2.4,92,989.9,127,1.8,998.3703874071498,7331567695,0,0
160,155.0,True,6.36,2.4,91,996.2,127,2.0,1005.1099693547931,7331567695,0,0
161,146.0,True,6.338,1.6,91,1002.5,127,2.0,1011.6496276557988,7331567695,0,0
162,154.0,True,6.318,0.8,91,1008.8,128,2.2,1018.0372620867681,7331567695,0,0
163,156.0,True,6.296,0.8,91,1015.1,128,2.2,1024.4248965177376,7331567695,0,0
164,165.0,True,6.282,0.0,90,1021.3,128,2.2,1030.6248965177374,7331567695,0,0
165,175.0,True,6.288,0.0,90,1027.6,128,2.2,1036.9248965177374,7331567695,0,0
166,168.0,True,6.286,0.0,91,1033.9,128,2.2,1043.2248965177375,7331567695,0,0
167,135.0,True,6.31,0.0,91,1040.3,128,2.2,1049.6248965177374,7331567695,0,0
168,155.0,True,6.342,0.0,92,1046.8,128,2.2,1056.1248965177374,7331567695,0,0
169,119.0,True,6.384,0.0,92,1053.2,128,2.2,1062.5248965177375,7331567695,0,0
170,124.0,True,6.394,0.8,93,1059.6,128,2.2,1069.0113122927214,7331567695,0,0
171,121.0,True,6.412,0.8,92,1066.0,128,2.2,1075.4972183172358,7331567695,0,0
172,144.0,True,6.414,0.8,92,1072.4,128,2.4,1081.9826185428346,7331567695,0,0
173,154.0,True,6.424,0.8,93,1078.9,128,2.4,1088.5688434117458,7331567695,0,0
174,155.0,True,6.438,-1.5,93,1085.4,128,2.4,1094.898289524421,7331567695,0,0
175,180.0,True,6.468,-2.3,93,1091.9,127,2.4,1101.0903970295149,7331567695,0,0
176,171.0,True,6.5,-3.1,94,1098.5,127,2.0,1107.263446935598,7331567695,0,0
177,176.0,True,6.524,-3.1,94,1105.0,127,1.8,1113.34156057365,7331567695,0,0
178,171.0,True,6.534,-1.5,94,1111.6,127,1.6,1119.765034601745,7331567695,0,0
179,164.0,True,6.52,0.8,94,1118.0,127,1.6,1126.2519641252416,7331567695,0,0
180,154.0,True,6.478,2.4,93,1124.3,127,1.6,1132.996503937758,7331567695,0,0
181,183.0,True,6.402,3.2,91,1130.5,127,2.0,1139.8458086891274,7331567695,0,0
182,139.0,True,6.314,3.3,89,1136.6,127,2.2,1146.6007368392952,7331567695,0,0
183,95.0,True,6.214,0.8,88,1142.6,127,2.4,1152.6921599337477,7331567695,0,0
184,88.0,True,6.088,0.9,87,1148.4,127,2.4,1158.5833231551865,7331567695,0,0
185,79.0,True,5.96,-0.9,86,1154.1,127,2.2,1164.2122641790852,7331567695,0,0
186,78.0,True,5.842,-0.9,83,1159.7,127,2.4,1169.7400620215133,7331567695,0,0
187,53.0,True,5.72,0.0,81,1165.2,126,2.2,1175.2400620215133,7331567695,0,0
188,65.0,True,5.578,1.0,80,1170.5,126,2.2,1180.635389394157,7331567695,0,0
189,49.0,True,5.442,3.9,78,1175.7,125,2.2,1186.526761967805,7331567695,0,0
190,38.0,True,5.312,5.1,76,1180.7,123,2.6,1192.4401038984313,7331567695,0,0
191,40.0,True,5.164,5.2,73,1185.5,122,3.0,1198.1588801459077,7331567695,0,0
192,21.0,True,5.012,4.3,70,1190.3,120,3.2,1203.676325759188,7331567695,0,0
193,19.0,True,4.86,2.2,69,1194.8,119,3.2,1208.4608017642106,7331567695,0,0
194,16.0,True,4.712,1.2,66,1199.2,118,3.4,1212.966531162746,7331567695,0,0
195,0.0,True,4.5600000000000005,2.4,63,1203.5,116,3.4,1217.5742540573694,7331567695,0,0
196,0.0,True,4.404,1.3,0,1207.6,115,3.4,1221.7923338687654,7331567695,0,0
197,0.0,True,4.214,1.5,0,1211.3,114,3.6,1225.6226427601744,7331567695,0,0
198,0.0,True,3.926,3.7,0,1214.4,113,3.6,1229.0986092184305,7331567695,0,0
199,0.0,True,3.504,3.9,0,1216.7,112,3.6,1231.698724423854,7331567695,0,0
200,0.0,True,2.996,6.5,0,1218.5,109,3.8,1233.9517900739102,7331567695,0,0
201,0.0,True,2.49,4.9,0,1220.0,108,4.0,1235.7107859524515,7331567695,0,0
202,0.0,True,2.046,1.6,35,1221.6,105,4.0,1237.3757568339577,7331567695,0,0
203,19.0,True,1.854,0.0,21,1223.7,102,4.2,1239.4757568339578,7331567695,0,0
204,143.0,True,2.014,0.0,0,1226.8,102,4.2,1242.5757568339577,7331567695,0,0
205,144.0,True,2.436,-1.2,38,1230.6,102,4.0,1246.3055832689959,7331567695,0,0
206,356.0,True,3.058,-2.0,56,1235.3,101,4.0,1250.817016323973,7331567695,0,0
207,442.0,True,3.818,-1.8,68,1240.7,101,4.0,1256.035180017109,7331567695,0,0
208,420.0,True,4.572,-1.7000000000000002,75,1246.6,101,3.8,1261.7590082448712,7331567695,0,0
209,419.0,True,5.226,-0.8,83,1252.9,101,3.6,1267.9931512984713,7331567695,0,0
210,311.0,True,5.7620000000000005,0.8,93,1259.4,101,3.6,1274.5778703083952,7331567695,0,0
211,223.0,True,6.15,2.3,92,1266.0,101,3.8,1281.6042139818614,7331567695,0,0
212,199.0,True,6.42,2.2,94,1272.8,102,4.0,1288.83874796617,7331567695,0,0
213,178.0,True,6.584,1.5,96,1279.5,114,4.2,1295.765888071323,7331567695,0,0
214,210.0,True,6.66,0.0,96,1286.2,118,4.2,1302.465888071323,7331567695,0,0
215,193.0,True,6.716,-0.7000000000000001,97,1293.0,121,4.2,1309.202807935869,7331567695,0,0
216,187.0,True,6.7620000000000005,-0.7000000000000001,97,1299.8,123,4.0,1315.939727800415,7331567695,0,0
217,189.0,True,6.782,-0.7000000000000001,97,1306.7,124,4.0,1322.7753209720645,7331567695,0,0
218,161.0,True,6.784,0.0,98,1313.4,125,4.0,1329.4753209720645,7331567695,0,0
219,161.0,True,6.78,0.7000000000000001,97,1320.1,126,4.0,1336.2596465863116,7331567695,0,0
220,145.0,True,6.7620000000000005,1.5,96,1326.8,126,4.0,1343.189684335814,7331567695,0,0
221,151.0,True,6.734,1.5,96,1333.5,126,4.2,1350.1197220853164,7331567695,0,0
222,173.0,True,6.716,1.5,96,1340.2,126,4.4,1357.0483056266878,7331567695,0,0
223,175.0,True,6.704,0.7000000000000001,96,1346.9,125,4.4,1363.8316608270782,7331567695,0,0
224,175.0,True,6.708,0.0,97,1353.7,125,4.4,1370.6316608270781,7331567695,0,0
225,173.0,True,6.7379999999999995,0.0,97,1360.5,125,4.4,1377.431660827078,7331567695,0,0
226,141.0,True,6.758,0.0,98,1367.3,125,4.4,1384.231660827078,7331567695,0,0
227,112.0,True,6.772,-0.7000000000000001,97,1374.1,126,4.4,1390.968971071196,7331567695,0,0
228,158.0,True,6.798,-0.7000000000000001,97,1380.9,126,4.4,1397.706281315314,7331567695,0,0
229,221.0,True,6.818,-0.7000000000000001,97,1387.8,126,4.2,1404.5426696512573,7331567695,0,0
230,127.0,True,6.812,-0.7000000000000001,98,1394.6,126,4.2,1411.2799798953752,7331567695,0,0
231,119.0,True,6.824,0.0,98,1401.4,126,4.2,1418.0799798953753,7331567695,0,0
232,135.0,True,6.82,0.0,97,1408.2,126,4.2,1424.8799798953753,7331567695,0,0
233,133.0,True,6.818,0.0,97,1415.0,126,4.2,1431.6799798953753,7331567695,0,0
234,130.0,True,6.816,1.5,97,1421.8,126,4.2,1438.7061796059495,7331567695,0,0
235,128.0,True,6.814,2.2,97,1428.7,125,4.2,1446.0354145540607,7331567695,0,0
236,120.0,True,6.814,2.2,98,1435.5,125,4.6,1453.2584287058223,7331567695,0,0
237,104.0,True,6.822,2.2,98,1442.3,125,4.8,1460.4883035578564,7331567695,0,0
238,112.0,True,6.806,0.7000000000000001,98,1449.1,125,4.8,1467.3733934838735,7331567695,0,0
239,124.0,True,6.7780000000000005,0.8,97,1455.7,125,4.8,1474.05743081182,7331567695,0,0
240,128.0,True,6.748,0.8,96,1462.4,125,4.8,1480.8437413635022,7331567695,0,0
241,131.0,True,6.69,1.5,96,1468.9,124,5.0,1487.5726623889504,7331567695,0,0
242,136.0,True,6.642,1.5,95,1475.5,124,5.0,1494.408091398368,7331567695,0,0
243,155.0,True,6.606,0.0,94,1482.1,124,5.2,1501.008091398368,7331567695,0,0
244,150.0,True,6.57,0.0,94,1488.6,124,5.2,1507.508091398368,7331567695,0,0
245,151.0,True,6.534,0.0,94,1495.1,124,5.0,1514.008091398368,7331567695,0,0
246,164.0,True,6.524,-0.8,94,1501.6,124,5.0,1520.4430924325761,7331567695,0,0
247,177.0,True,6.51,0.8,94,1508.1,124,5.2,1527.0288114873147,7331567695,0,0
248,148.0,True,6.502,2.3,94,1514.6,124,5.0,1533.9626743504648,7331567695,0,0
249,162.0,True,6.506,1.5,94,1521.1,125,5.2,1540.6975223757188,7331567695,0,0
250,146.0,True,6.504,2.3,93,1527.6,125,5.6,1547.629010782512,7331567695,0,0
251,162.0,True,6.508,2.3,93,1534.1,125,5.6,1554.5581428585692,7331567695,0,0
252,177.0,True,6.5280000000000005,0.8,94,1540.7,125,5.6,1561.2436633142436,7331567695,0,0
253,150.0,True,6.548,0.0,95,1547.3,126,5.8,1567.8436633142435,7331567695,0,0
254,149.0,True,6.558,0.0,96,1553.9,126,5.8,1574.4436633142436,7331567695,0,0
255,132.0,True,6.586,0.0,96,1560.5,127,5.6,1581.0436633142435,7331567695,0,0
256,158.0,True,6.5760000000000005,0.0,96,1567.0,127,5.6,1587.5436633142435,7331567695,0,0
257,141.0,True,6.554,1.5,95,1573.5,127,5.8,1594.2785113394975,7331567695,0,0
258,115.0,True,6.54,1.5,95,1580.0,127,5.8,1601.0133593647515,7331567695,0,0
259,122.0,True,6.518,1.5,95,1586.5,126,6.0,1607.745221267966,7331567695,0,0
260,132.0,True,6.49,2.3,94,1593.0,126,6.0,1614.672014932152,7331567695,0,0
261,128.0,True,6.54,1.5,95,1599.7,126,6.2,1621.6079796814602,7331567695,0,0
262,122.0,True,6.574,2.3,95,1606.3,126,6.4,1628.6343233549264,7331567695,0,0
263,125.0,True,6.582,0.8,95,1612.9,125,6.4,1635.3193456894196,7331567695,0,0
264,120.0,True,6.612,0.0,95,1619.6,125,6.6,1642.0193456894194,7331567695,0,0
265,115.0,True,6.624,0.0,95,1626.1,125,6.4,1648.5193456894194,7331567695,0,0
266,119.0,True,6.554,0.0,94,1632.5,124,6.4,1654.9193456894195,7331567695,0,0
267,123.0,True,6.5120000000000005,0.8,93,1638.9,124,6.4,1661.405251713934,7331567695,0,0
268,139.0,True,6.508,0.8,93,1645.5,124,6.6,1668.094367981886,7331567695,0,0
269,117.0,True,6.454,0.8,93,1651.8,124,6.6,1674.479433510386,7331567695,0,0
270,133.0,True,6.408,0.0,92,1658.1,123,6.6,1680.7794335103858,7331567695,0,0
271,117.0,True,6.406,0.0,91,1664.5,123,6.6,1687.179433510386,7331567695,0,0
272,93.0,True,6.354,-1.6,90,1670.7,123,6.6,1693.1990865410266,7331567695,0,0
273,98.0,True,6.252,-1.7000000000000002,90,1676.7,122,6.6,1699.0175565047134,7331567695,0,0
274,79.0,True,6.16,-1.7000000000000002,88,1682.6,122,6.2,1704.7330456015231,7331567695,0,0
275,50.0,True,6.05,-1.7000000000000002,85,1688.4,122,6.2,1710.3504506790734,7331567695,0,0
276,101.0,True,5.922,0.0,52,1694.1,121,6.2,1716.0504506790733,7331567695,0,0
277,101.0,True,5.856,-0.8,74,1700.0,121,6.2,1721.8833902796575,7331567695,0,0
278,241.0,True,5.872,-0.8,85,1706.1,121,6.2,1727.9166993256354,7331567695,0,0
279,207.0,True,5.948,0.0,87,1712.4,120,6.0,1734.2166993256355,7331567695,0,0
280,234.0,True,6.068,-0.8,90,1718.7,120,6.0,1740.4520863524795,7331567695,0,0
281,215.0,True,6.216,-0.8,91,1725.2,121,6.2,1746.8862612345704,7331567695,0,0
282,229.0,True,6.35,-0.8,93,1731.7,121,6.0,1753.3212622687786,7331567695,0,0
283,218.0,True,6.42,0.0,93,1738.2,122,5.8,1759.8212622687786,7331567695,0,0
284,199.0,True,6.47,0.8,93,1744.7,122,5.8,1766.4059812787025,7331567695,0,0
285,186.0,True,6.518,1.5,93,1751.3,123,6.2,1773.2384241660804,7331567695,0,0
286,190.0,True,6.552,2.3,94,1757.9,124,6.2,1780.264767839547,7331567695,0,0
287,197.0,True,6.578,0.7000000000000001,94,1764.6,124,6.2,1787.0490934537943,7331567695,0,0
288,209.0,True,6.62,1.5,95,1771.3,124,6.4,1793.9776769951657,7331567695,0,0
289,194.0,True,6.666,1.5,96,1778.1,125,6.4,1801.0067530827594,7331567695,0,0
290,203.0,True,6.704,1.5,97,1784.8,126,6.6,1807.9296263270019,7331567695,0,0
291,188.0,True,6.744,1.5,97,1791.7,126,6.6,1815.058036311233,7331567695,0,0
292,174.0,True,6.796,0.7000000000000001,98,1798.6,127,6.8,1822.0414448699737,7331567695,0,0
293,147.0,True,6.844,0.7000000000000001,99,1805.5,127,6.8,1829.0258166686829,7331567695,0,0
294,138.0,True,6.848,0.0,98,1812.3,127,6.8,1835.8258166686828,7331567695,0,0
295,120.0,True,6.836,-0.7000000000000001,97,1819.0,128,6.8,1842.4620969231164,7331567695,0,0
296,138.0,True,6.808,-1.5,96,1825.7,128,6.8,1848.9928639011698,7331567695,0,0
297,152.0,True,6.752,-1.5,96,1832.3,128,6.6,1855.4250985770864,7331567695,0,0
298,122.0,True,6.69,-0.8,95,1839.0,129,6.4,1862.0605775260829,7331567695,0,0
299,136.0,True,6.658,0.0,95,1845.6,129,6.4,1868.6605775260828,7331567695,0,0
300,151.0,True,6.648,0.7000000000000001,95,1852.3,129,6.6,1875.445393799022,7331567695,0,0
301,148.0,True,6.658,1.5,96,1859.0,129,6.6,1882.3739773403934,7331567695,0,0
302,131.0,True,6.68,1.5,97,1865.7,129,6.6,1889.3025608817647,7331567695,0,0
303,117.0,True,6.7059999999999995,2.2,98,1872.5,129,6.8,1896.5347566398389,7331567695,0,0
304,127.0,True,6.724,2.2,98,1879.2,128,7.0,1903.6605965779415,7331567695,0,0
305,107.0,True,6.736,1.5,97,1885.9,127,7.2,1910.5935755453927,7331567695,0,0
306,90.0,True,6.716,0.0,97,1892.6,127,7.2,1917.2935755453925,7331567695,0,0
307,91.0,True,6.674,-0.8,96,1899.1,127,7.2,1923.7277504274834,7331567695,0,0
308,86.0,True,6.594,-2.4,94,1905.5,127,7.0,1929.8111926118058,7331567695,0,0
309,73.0,True,6.502,-1.6,92,1911.7,126,7.0,1935.8308456424465,7331567695,0,0
310,51.0,True,6.366,-0.8,90,1917.8,126,6.6,1941.8601404920614,7331567695,0,0
311,45.0,True,6.204,-0.9,87,1923.6,125,6.8,1947.5878348672568,7331567695,0,0
312,0.0,True,6.02,1.9,76,1929.2,125,6.8,1953.4785100837307,7331567695,0,0
313,0.0,True,5.772,1.1,51,1934.3,125,6.8,1958.697080378678,7331567695,0,0
314,0.0,True,5.33,2.7,0,1938.4,125,7.0,1963.1439315205641,7331567695,0,0
315,0.0,True,4.718,5.5,0,1941.3,125,7.0,1966.6358726321575,7331567695,0,0
316,0.0,True,4.04,8.2,0,1943.8,125,7.2,1970.00876626956,7331567695,0,0
317,0.0,True,3.204,6.4,0,1945.2,125,7.4,1971.7611506640483,7331567695,0,0
318,0.0,True,2.258,6.6,0,1945.6,125,7.4,1972.2651018571853,7331567695,0,0
319,0.0,False,1.458,6.2,0,1945.7,125,7.6,1972.3889941916011,7331567695,0,0
334,,False,0.002,3.0,29,1945.7,109,7.8,1972.3889941916011,7331567695,0,0
335,0.0,True,0.127,3.1,0,1947.7,109,7.6,1974.586616153018,7331567695,0,0
336,205.0,True,0.28400000000000003,0.0,27,1950.5,108,7.8,1977.386616153018,7331567695,0,0
337,340.0,True,0.47300000000000003,1.3,41,1954.2,108,7.8,1981.1876540551311,7331567695,0,0
338,374.0,True,0.678,-1.1,51,1958.5,107,7.8,1985.4170877459214,7331567695,0,0
339,417.0,True,0.678,-0.9,51,1963.5,107,7.8,1990.3489991218694,7331567695,0,0
340,417.0,True,4.29,-0.8,72,1969.1,107,7.6,1995.8845127017173,7331567695,0,0
341,462.0,True,4.998,-0.8,80,1975.5,107,7.6,2002.2201085693239,7331567695,0,0
342,377.0,True,5.634,-0.7000000000000001,92,1982.3,107,7.6,2008.9585729791324,7331567695,0,0
343,372.0,True,6.174,-0.7000000000000001,98,1989.4,107,7.6,2015.9988918632266,7331567695,0,0
344,259.0,True,6.634,-0.7000000000000001,103,1996.7,107,7.4,2023.240093577893,7331567695,0,0
345,211.0,True,7.026,-0.7000000000000001,96,2004.3,107,7.4,2030.7803481557296,7331567695,0,0
346,207.0,True,7.266,0.0,95,2011.8,107,7.4,2038.2803481557296,7331567695,0,0
347,192.0,True,7.388,-0.7000000000000001,97,2019.3,107,7.4,2045.7234923996398,7331567695,0,0
348,184.0,True,7.5120000000000005,-0.6000000000000001,97,2027.0,106,7.4,2053.3665136536565,7331567695,0,0
349,183.0,True,7.62,-0.6000000000000001,97,2034.8,107,7.2,2061.109142047567,7331567695,0,0
350,197.0,True,7.678,-0.6000000000000001,97,2042.7,108,7.2,2068.950683334155,7331567695,0,0
